id,rank,argument,context,stance,topic,Manual 
2178,0.235294118,"Makes creating such videos financially beneficial, which will make more people do this",We-should-allow-the-sale-of-violent-video-games-to-minors,con,Violent Video Games,1
1085,0.25,"Flu poses a serious risk to the health of others, espeically young children and the elderly.",Flu-vaccination-should-be-mandatory,pro,Flu Vaccine,1
4887,0.25,We should not require flu vaccines because the flu is rarely deadly.,Flu-vaccination-should-not-be-mandatory,con,Flu Vaccine,1
5192,0.25,"gambling has basically zero chance to earn me money because of how unlikely i am to win, and i am just likely to waste huge sums of money with no benefit",Gambling-should-be-banned,pro,Gambling,1
52,0.25,A person who wins while gambling can have very large financial benefits that can change their life for the better.,Gambling-should-not-be-banned,con,Gambling,1
1389,0.25,"Gambling is part of our human culture, and it is a fundamental element of our social tools.",Gambling-should-not-be-banned,con,Gambling,1
2130,0.25,Legislating morality does not increase morality. If the goal is to decrease the unhealthy effects of gambling then a more productive approach would be helping people become emotionally healthy.,Gambling-should-not-be-banned,con,Gambling,1
3050,0.25,"Small forms of gambling might include buying and selling shares or investing in businesses. Making a calculated well researched investment is less of a gamble, but still has a high risk. This is acceptable gambling.",Gambling-should-not-be-banned,con,Gambling,1
5189,0.25,gambling can give hope to many people. knowing that i might have a chance of winning and turning my life around is beneficial to me and helps me live my life even if its unlikely,Gambling-should-not-be-banned,con,Gambling,1
3,0.25,-Less time wasted to pick the product; -Fast and often reliable services for delivery; -Convenience of not leaving the house; -Cheaper solutions;,Online-shopping-brings-more-good-than-harm,con,Online Shopping,1
5276,0.25,maybe u could like get scammed... like u order a tv and u get doodoo in the mail,Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
5338,0.25,shopping in physical shops exposes customers to a vast number of options and products they don't necessarily need in a way that can manipulate them to buy and spend more money than they intended to.,Online-shopping-brings-more-harm-than-good,pro,Online Shopping,1
216,0.25,"As with almost every new technology, there are risks that can be reduced using education and law. Yet the ability to connect with each other is very important.",Social-media-brings-more-good-than-harm,con,Social Media,1
1979,0.25,It is easy to show some information to people (and it is simple to select the target audience) then it is not needed to talk about the same thing more than once,Social-media-brings-more-good-than-harm,con,Social Media,1
2041,0.25,It requires education to interpret social media effects. Social media itself is not to blame.,Social-media-brings-more-good-than-harm,con,Social Media,1
2839,0.25,"President Donald Trump said that the immediacy that Twitter affords him is the reason why he tweets, noting that press conferences and press releases take too long to reach the public.",Social-media-brings-more-good-than-harm,con,Social Media,1
3201,0.25,"Social media allows house-bound elderly people, and other immovable people, to pseudo-interact with others.",Social-media-brings-more-good-than-harm,con,Social Media,1
5067,0.25,You can have 24/7 support depending on the application or service supported by social medias.,Social-media-brings-more-good-than-harm,con,Social Media,1
5474,0.25,"world looks more horizontal. Anyone has its page, its content, anyone matters.",Social-media-brings-more-good-than-harm,con,Social Media,1
1025,0.25,"Even when people spend time together everyone is on their phones, harder to make real friends which adds to feeling of loneliness and isolation that causes people to feel they have no one to rely on.",Social-media-brings-more-harm-than-good,pro,Social Media,1
1950,0.25,"It has become a tool for corporations and groups to sway opinion, often without us realizing it and that is not a good thing.",Social-media-brings-more-harm-than-good,pro,Social Media,1
2170,0.25,MOST users don't ask important Q(s) : Is it True/fact-based? Does it make sense? No quick-n-easy to assess whether post(s) are fact-based or opinion / propaganda / ideology influenced.,Social-media-brings-more-harm-than-good,pro,Social Media,1
3427,0.25,Social media entice people to paint a picture of themselves and their families which is often too good to be true because they want to keep up appearances.,Social-media-brings-more-harm-than-good,pro,Social Media,1
3665,0.25,"Social media is like today's Sirens, beckoning us to smash ourselves against the rocks.",Social-media-brings-more-harm-than-good,pro,Social Media,1
4279,0.25,The variable price means that investors can easily lose substantial portions of their income.,We-should-abandon-cryptocurrency,con,Cryptocurrency,1
104,0.25,"Agriculture is based more on human slave labor than the meat industry, therefore by eating meat (and fewer plants) you rely less on slaves and support better working conditions",We-should-abandon-vegetarianism,con,Cryptocurrency,1
2318,0.25,"Most of the arguments in favor of vegetarianism support veganism, which exaggerates many of our harms.",We-should-abandon-vegetarianism,con,Cryptocurrency,1
4116,0.25,The increased demand for meat products led to the industrialization of livestock raising. This has resulted in the increased instances of antibiotic use ans thus the creation of antibiotic resistant super-viruses.,We-should-adopt-vegetarianism,pro,Vegetarianism,1
2971,0.25,Sales of violent video games have significantly increased while violent juvenile crime rates have significantly decreased.,We-should-allow-the-sale-of-violent-video-games-to-minors,con,Violent Video Games,1
4596,0.25,"Violence either in gamer or tv/movies is a not the cause of the issue, it is the responsibility of parents to educate children",We-should-allow-the-sale-of-violent-video-games-to-minors,con,Violent Video Games,1
4454,0.25,Today the faith in sports is decreasing because of many doping cases. When it's legal there will be. Less heat over that and sports will look more welcoming for athlets and fans,We-should-ban-doping-in-sport,con,Doping in Sport,1
5411,0.25,the use of throws drugs is adictive. even if only the filling of winning becouse of them is. it will make the athletes use them even after they will compite at the sportso more druge adicts.,We-should-ban-doping-in-sport,con,Doping in Sport,1
2208,0.25,"Many fossil fuels companies actively harm, by lobbying or buying out firms, the ability of new green energy to be produced, and this will stop",We-should-ban-fossil-fuels,pro,Fossil Fuels,1
5044,0.25,"Yes, ASAP. But the only thing that drives change is necessity. If we push people towards electric cars (or hydrogen, french fry oil, other alt energy cars) we can make it happen quicker.",We-should-ban-fossil-fuels,pro,Fossil Fuels,1
181,0.25,Appropriate information privacy laws are only an issue for those that have something to hide.,We-should-discourage-information-privacy-laws,con,Information Privacy Laws,1
