topic,retrievedUrl,archivedUrl,sentenceHash,sentence,annotation,set,annotation_real
abortion,http://www.choicematters.org/2007/12/legal-abortion-arguments-pro-con/,http://web.archive.org/web/20160502081158/http://www.choicematters.org:80/2007/12/legal-abortion-arguments-pro-con/,3a7cd1fb41f7b8be05fe3c163edac965,"In countries where abortion has been legal for years , there is no evidence that respect for life has diminished or that legal abortion leads to killing of any persons .",Argument_for,train,Argument_for
abortion,http://www.slideshare.net/malifa89/pro-cons-of-abortion,http://web.archive.org/web/20160101163213/http://www.slideshare.net/malifa89/pro-cons-of-abortion,4d754059d1c826fb4e43fccdce98517e,Women who have their first pregnancy terminated have five times the chance of having ectopic pregnancies .,Argument_against,train,NoArgument
abortion,http://www.balancedpolitics.org/abortion.htm,http://web.archive.org/web/20161018165433/http://balancedpolitics.org/abortion.htm,5cbb479889f08fce5006159a79fc6547,"There are dozens of birth control methods that can keep you from becoming pregnant , including the 100 percent effective one : abstinence .",Argument_against,train,NoArgument
abortion,http://prolifetraining.com/resources/five-minute-1/,http://web.archive.org/web/20161022234156/http://prolifetraining.com/resources/five-minute-1/,8cca7988c0f3b17c3692f2220dad49f7,"Scientifically , we know that from the earliest stages of development , the unborn are distinct , living , and whole human beings .",Argument_against,train,Argument_against
abortion,http://www.peterkreeft.com/topics-more/personhood_apple.htm,http://web.archive.org/web/20161109201817/http://www.peterkreeft.com/topics-more/personhood_apple.htm,81da1657b88eb9615152c2176f5a1a62,"In Case 2 , where the fetus is a person and you do n't know that , abortion is manslaughter .",Argument_against,train,Argument_against
abortion,http://www.peterkreeft.com/topics-more/personhood_apple.htm,http://web.archive.org/web/20161109201817/http://www.peterkreeft.com/topics-more/personhood_apple.htm,28f91bf39a15a4427c5823f459d405c3,"But clearly , involuntary euthanasia is wrong ; clearly , there is a difference between imposing power on another and freely making a contract with another .",Argument_against,train,Argument_against
abortion,http://www.strangenotions.com/answering-three-common-arguments-for-abortion/,http://web.archive.org/web/20160916225634/http://www.strangenotions.com/answering-three-common-arguments-for-abortion/,b741d90562c32794a14067d2cb88f839,"Mother Teresa said , "" But I feel that the greatest destroyer of peace today is abortion , because it is a war against the child , a direct killing of the innocent child , murder by the mother herself .",Argument_against,train,Argument_against
abortion,http://www.peterkreeft.com/topics-more/personhood_apple.htm,http://web.archive.org/web/20161109201817/http://www.peterkreeft.com/topics-more/personhood_apple.htm,28b418061292dd8262baaa23c70c3264,"In Case 1 , where the fetus is a person and you know that , abortion is murder .",Argument_against,train,Argument_against
abortion,http://www.healthguidance.org/entry/13561/1/Pros-and-Cons-of-Abortion.html,http://web.archive.org/web/20160425042210/http://www.healthguidance.org:80/entry/13561/1/Pros-and-Cons-of-Abortion.html,7c93225ff083f3bf1d001e8cf70327af,"If your worried about them feeling rejected , they may feel sad that you did n't want them , but it is likely that they will feel some gratitude that you let them live .",Argument_against,train,NoArgument
abortion,http://www.rawstory.com/2015/09/here-are-11-inane-and-insulting-anti-abortion-arguments-and-how-you-can-shred-the-shamers/,http://web.archive.org/web/20160902223828/http://www.rawstory.com/2015/09/here-are-11-inane-and-insulting-anti-abortion-arguments-and-how-you-can-shred-the-shamers/,e9e07f71170e3d40475ce85281b15621,Example : The fetus is alive and has human parents and human DNA so we know they are human .,Argument_against,train,NoArgument
abortion,http://liveactionnews.org/four-non-religious-reasons-to-be-pro-life/,http://web.archive.org/web/20161025021631/http://liveactionnews.org/four-non-religious-reasons-to-be-pro-life/,aed3a3d4ab8d56a9385b6896d8f04882,"Undisputed science , from a host of sources , states that life begins at conception .",Argument_against,train,Argument_against
abortion,http://www.choicematters.org/2007/12/legal-abortion-arguments-pro-con/,http://web.archive.org/web/20160502081158/http://www.choicematters.org:80/2007/12/legal-abortion-arguments-pro-con/,fdc07a8e7391a4a67a717c1af56f2a4d,"If the government has the right to control peoples childbearing that way , then it might , under some other set of pressures ( such as reducing the welfare load ) choose to fund abortion for the poor but not prenatal care and childbirth .",Argument_against,train,Argument_against
abortion,http://www.healthguidance.org/entry/13561/1/Pros-and-Cons-of-Abortion.html,http://web.archive.org/web/20160425042210/http://www.healthguidance.org:80/entry/13561/1/Pros-and-Cons-of-Abortion.html,629eb3866072506e29f4728be876a26b,It s wrong and you re murdering a baby .,Argument_against,train,NoArgument
abortion,http://www.healthguidance.org/entry/13561/1/Pros-and-Cons-of-Abortion.html,http://web.archive.org/web/20160425042210/http://www.healthguidance.org:80/entry/13561/1/Pros-and-Cons-of-Abortion.html,7a28100d45bbfa2831013980945ab844,A baby that is killed probably could have been a doctor or the president of the United States if it was n't killed .,Argument_against,train,Argument_against
abortion,http://www.balancedpolitics.org/abortion.htm,http://web.archive.org/web/20161018165433/http://balancedpolitics.org/abortion.htm,24d178b8e8f9b3965dfc21be80fa99b1,Many women who have abortion in their younger years end up living the rest of their lives in perpetual guilt .,Argument_against,train,Argument_against
abortion,http://www.choicematters.org/2007/12/legal-abortion-arguments-pro-con/,http://web.archive.org/web/20160502081158/http://www.choicematters.org:80/2007/12/legal-abortion-arguments-pro-con/,4cfb9998a5f653a2d5eadb1d344bee22,"The fetus is in no real sense part  of the mother , but is a separate and distinct human being .",Argument_against,train,NoArgument
abortion,http://www.balancedpolitics.org/abortion.htm,http://web.archive.org/web/20161018165433/http://balancedpolitics.org/abortion.htm,04f318f2cbb5b058c273089ee9274000,"Even if you do n't believe abortion is murder , it still demeans the value of human life , since women can so callously stomp out a living being simply because they 're inconvenienced .",Argument_against,train,Argument_against
abortion,http://www.choicematters.org/2007/12/legal-abortion-arguments-pro-con/,http://web.archive.org/web/20160502081158/http://www.choicematters.org:80/2007/12/legal-abortion-arguments-pro-con/,39add3a8d80b37c546770cac7e597975,More women die from legal abortion that ever did from illegal abortion .,Argument_against,train,NoArgument
abortion,http://www.choicematters.org/2007/12/legal-abortion-arguments-pro-con/,http://web.archive.org/web/20160502081158/http://www.choicematters.org:80/2007/12/legal-abortion-arguments-pro-con/,a801ed1042db0a754941953f26defe46,Legalized abortion is a sign of the moral decay that is destroying America .,Argument_against,train,NoArgument
abortion,http://www.lifenews.com/2016/05/06/bodily-rights-arguments-for-abortion-are-always-extremist-arguments-with-no-compromise/,http://web.archive.org/web/20160507122331/http://www.lifenews.com/2016/05/06/bodily-rights-arguments-for-abortion-are-always-extremist-arguments-with-no-compromise/,f151e24c15b9d94fee3b7b314405f0d7,"Similarly , saying that unborn babies have a right to live does not necessarily lead to a conclusion like , Women should be second-class citizens . ",Argument_against,train,Argument_against
abortion,http://www.strangenotions.com/answering-three-common-arguments-for-abortion/,http://web.archive.org/web/20160916225634/http://www.strangenotions.com/answering-three-common-arguments-for-abortion/,da13f755272c9b1a01fd626e1e24ff56,"But if abortion involves the intentional murder of a human person , then we ca n't just say , "" I think it 's immoral but should also be legal .",Argument_against,train,Argument_against
abortion,http://www.christianpost.com/news/hillary-clinton-is-the-best-choice-for-voters-against-abortion-170258/,http://web.archive.org/web/20161106000413/http://www.christianpost.com/news/hillary-clinton-is-the-best-choice-for-voters-against-abortion-170258/,838ca4fa0ff455db6516a5df38beedfd,"Increase contraception access , family leave , and improve pre - and post - natal healthcare , and we 'd cut abortions by 50 % or more .",Argument_against,train,Argument_against
abortion,http://www.abort73.com/abortion/,http://web.archive.org/web/20160409155215/http://www.abort73.com:80/abortion/,e4a6009bbb6e9bd7d2675e8bcba5a4c1,"If the loss of our valuable future is what makes killing you and me wrong , then abortion is equally wrong , because it deprives the fetus of its future like ours  .",Argument_against,train,Argument_against
abortion,http://www.healthguidance.org/entry/13561/1/Pros-and-Cons-of-Abortion.html,http://web.archive.org/web/20160425042210/http://www.healthguidance.org:80/entry/13561/1/Pros-and-Cons-of-Abortion.html,09586ca7d624e6a209ec263350d302ef,My other sister was pregnant and she was at risk or death when she was having her baby but she went through with the pregnancy anyways and they are both healthy and that baby girl is the sweetest little girl you 'll ever meet .,Argument_against,train,Argument_against
abortion,http://www.abort73.com/abortion/,http://web.archive.org/web/20160409155215/http://www.abort73.com:80/abortion/,30bcb99a36944ad933188542a434c8ef,"While the zygote 's ability to reproduce itself early in pregnancy raises some ethical questions , there are plenty of reasons why this does n't change the fact that individual human development begins at conception .",Argument_against,train,Argument_against
abortion,http://www.healthguidance.org/entry/13561/1/Pros-and-Cons-of-Abortion.html,http://web.archive.org/web/20160425042210/http://www.healthguidance.org:80/entry/13561/1/Pros-and-Cons-of-Abortion.html,7730b00ade993e29420f47cfd68a17a3,Just because you are raped by a stranger does n't mean you should get an abortion .,Argument_against,train,NoArgument
abortion,https://abortion.ws/2013/09/04/late-term-abortion-bans-the-pros-and-cons/,http://web.archive.org/web/20160909023546/https://abortion.ws/2013/09/04/late-term-abortion-bans-the-pros-and-cons/,8559d1a466e3acad956f318efc58b892,"They may exercise these rights by , for instance , using contraception or natural family planning .",Argument_against,train,NoArgument
abortion,http://www.balancedpolitics.org/abortion.htm,http://web.archive.org/web/20161018165433/http://balancedpolitics.org/abortion.htm,d36909bd0e7130dc97a699a09d47c3a6,"Other birth control is readily available ; thus , abortion should n't be a form of birth control .",Argument_against,train,Argument_against
abortion,https://carm.org/logical-argument-against-abortion,http://web.archive.org/web/20130905144423/http://carm.org/logical-argument-against-abortion,3f9dc6d669a3a37b0e97b44251390d19,"To abort the life , which is human in nature , is to kill that which is human in nature .",Argument_against,train,Argument_against
abortion,http://www.cnn.com/2015/01/22/opinion/bachiochi-abortion-roe-v-wade/,http://web.archive.org/web/20161011214108/http://www.cnn.com/2015/01/22/opinion/bachiochi-abortion-roe-v-wade/,7a9788ca2bd50c3a364fc0376f3dc4a9,"( CNN ) Polls taken since the Roe v Wade decision routinely show women in favor of abortion restrictions , and in slightly greater numbers than men .",Argument_against,train,NoArgument
abortion,http://www.peterkreeft.com/topics-more/personhood_apple.htm,http://web.archive.org/web/20161109201817/http://www.peterkreeft.com/topics-more/personhood_apple.htm,61902b6a5a6a56b58d4ab00c3044bd18,"Perhaps pro-choicers perceive that they have no choice but to do this , for they have no other recourse if they are to argue at all .",Argument_against,train,NoArgument
abortion,http://www.debate.org/abortion-debate/,http://web.archive.org/web/20160425164133/http://www.debate.org:80/abortion-debate/,a5b8d1fcec06a3163fa460bf681693e8,Unsafe abortions occur when they are performed by individuals without adequate medical skills or in an unhygienic environment .,Argument_against,train,Argument_against
